"Cis 3 ugml"	"Cis 10 ugml"	"Cis 30 ugml"	"NaCl"	"Cis Linear"	"Cis Quadratic"
"AW125116..polymerase..RNA..II..DNA.directed..polypeptide.F"	0.212610327873125	0.336061941499788	0.2851036471568	0.0929568523300303	0.00718107251763607	0.0381004954831413
"AF006492.."	-0.430502997726983	-0.473702046752121	-0.326652389391026	-0.209274403867249	-0.0110225637582939	-0.07891372894702
"AA967717..mesenchymal.stem.cell.protein.DSC92"	0.049098870768584	0.212789421285235	-0.172960693394327	-0.89468012751186	-0.00596493718870082	0.0305728869099857
"U42383..Protein.phosphatase.2C.gamma"	-0.201328251275574	0.102208973851879	0.0238765813869121	-0.237704342771607	-0.00107052823756649	-0.00799499132726702
"AI847097..phosphotidylinositol.transfer.protein..beta"	0.0224639461113211	0.239749980115125	0.121118432033266	-0.199244125940682	0.00419539358058919	0.0302183481157275
"AW121773.."	0.0681035648620956	-0.0769800314209708	-0.14048874540082	-0.0202046162224141	-0.00444288142616921	-0.00271165080043147
"AI467390..hypothetical.protein.FLJ23338"	-0.244186001483291	0.034845064172871	0.296192000258268	0.023928105862316	0.00926775909235395	-0.0161920249259475
"AI844664..ras.related.GTP.binding.protein.4b..RAB4B...mRNA."	-0.0471675624733368	0.0232543727680313	0.167990750965462	0.103657349914107	0.00627667944446202	0.00136667279407518
"U04379..Tyrosine.protein.kinase.ZAP.70"	-0.188997249849906	0.0693862736231379	0.345472797647125	0.0105275320357349	0.0101284683557013	-0.0134160699669295
"AA726383..Leucine.aminopeptidase.homolog..geneseqp."	-0.0729285369876648	0.101500766432828	0.100848185576194	-0.083067368402744	0.00145875785092507	-0.00223778618075455
"AI844737..DR1.associated.protein.1..negative.cofactor.2.alpha."	0.137019290226142	0.486199116933853	0.433999853995033	0.173034310295254	0.0131318964211734	0.0555050115250259
"AJ006972..target.of.myb1..chicken..homolog"	-0.106191491275018	-0.00369717165265912	0.122661440926065	0.143381515463274	0.00414303135332864	-0.00772340308402043
"AI849500..protein.predicted.by.clone.23627"	0.132005198552796	0.249941446225796	-0.234674213781293	-0.447648734258461	-0.00931991442465732	0.0341523482033045
"L37296..BCL2.antagonist.of.cell.death"	0.160336859109460	0.197446114185608	0.196217785113467	-0.0627480034392907	0.00606532330811407	0.0283726353514166
"AW122807..A2A2_HUMAN....ADAPTER.RELATED.PROTEIN.COMPLEX.2.ALPHA.2.SUBUNIT..ALPHA.ADAPTIN.C...CLATHRIN.ASSEMBLY.PROTEIN.COMPLEX.2.ALPHA.C.LARGE.CHAIN...100.KDA.COATED.VESICLE.PROTEIN.C...PLASMA.MEMBRANE.ADAPTOR.HA2.AP2.ADAPTIN.ALPHA.C.SUBUNIT...HUNTINGTIN.INTER"	-0.0853401859231943	-0.0092435450739655	-0.001934689757195	0.125231637601011	0.000701039107624058	-0.00201854735112235
"AF030635..FK506.binding.protein.8..38kD."	0.0402718616251485	0.182061373045845	0.196046634522793	0.124018911290214	0.00611071549884295	0.0200936348170005
"X15986..lectin..galactoside.binding..soluble..1..galectin.1."	0.229589473725420	0.45420078339822	0.617211656510676	0.255930968096979	0.0166300251561506	0.0411293531254064
"AW049735..HBV.associated.factor"	-0.0568632386468628	0.155731391975018	0.170301428499533	0.0328492755843413	0.00498254235167239	0.0104674683379959
"AW123338..FXYD.domain.containing.ion.transport.regulator.6"	0.244937099617592	0.581786368807681	0.662370177080749	0.101001945800328	0.0222455109373014	0.0777065076726167
"AI843986.."	0.028683331679182	0.212677642801310	0.268252621441802	0.106466879635227	0.00846046474937456	0.0219942000595246
"AW125562..hypothetical.protein.MGC2633..MGC2633...mRNA."	-0.237618796648160	-0.0328838308340335	0.364982073784774	-0.0395039817644035	0.0112836379001852	-0.0265832666554352
"AW048854.."	-0.159120689639095	-0.141129001961378	-0.539699787171357	-0.178754361335994	-0.0165414479519182	-0.0117487902723187
"AV250428.."	0.155996921125819	-0.0429874147093421	-0.342603803065241	-0.0443236354528794	-0.0113981816748914	0.00804612367779923
"AV305987.."	-0.192684765050149	-0.366356025259571	-0.295663333654697	-0.0587359245898932	-0.00796850512315101	-0.0427970360636612
"AI036466..Phosphatidic.acid.preferring.phospholipase.A1..incyte."	-0.0211770806809520	-0.146000666388147	-0.412736289278192	-0.326129873300354	-0.0144105438527127	-0.0169478327630407
"X65026..guanine.nucleotide.binding.protein.like.1"	-0.158810644589284	0.216338623413631	0.240036794291487	0.213975824497788	0.00874320731768204	0.0185881948362051
"D01034..TATA.box.binding.protein"	-0.111295274066666	-0.0777884355993208	-0.280817403867452	-0.358759738413958	-0.00892822403149814	-0.00982698448086153
"AW124101.."	0.0890738042432144	0.224432509257125	-0.236643684928502	-0.384665800367625	-0.00771225497057415	0.0369672507000525
"AI839362.."	-0.0653015621680672	0.147214753079852	-0.0510129813348055	0.0701575828593206	-0.00175723290631394	0.0151431284548303
"AI662095.."	0.0483612617632189	-0.0371112182983679	-0.121153316818793	-0.0262710488975009	-0.00419745553523912	-0.00108797140261846
"AI117236..hypothetical.protein.MGC12959..MGC1295...mRNA."	-0.0653894234378139	0.123998995872996	0.187414988738807	-0.0151388575867950	0.00706811280599659	0.0133559252956815
"AW060257.."	0.0586355963062468	0.206822256231704	0.286578037410141	-0.0441709783890747	0.00869499093434758	0.0207923788732507
"AF023482..HS1.binding.protein"	0.0814420393046603	0.295882242366889	0.429162665230278	0.00661227983260476	0.0143474804380248	0.0356666462218789
"AJ130961..ubiquitin.conjugating.enzyme.E2L.3"	-0.0072582920109578	0.146278172152711	0.104039463703040	0.0194371451581505	0.00347453983628418	0.0164210720559797
"AW209414.."	0.160214662466337	0.323595431544207	-0.254499563568459	-0.582288901549035	-0.00953413845865061	0.0473728243105679
"AW047811.."	0.0769193333449021	-0.111309678157555	-0.69503636270245	-0.34042546115961	-0.0222870887475956	0.00427738593355770
"AA589431.."	-0.0470368110573511	-0.134835609310559	0.160921511676448	0.0854780875755636	0.00512896319729733	-0.0227531253560828
"AI840996..selenoprotein.X..1"	0.0664976337374388	0.0733643263359619	0.380912341238292	-0.0994627087767286	0.0133227525562883	0.0107043464119555
"AW048075..hypothetical.protein.MGC11308"	-0.0096167792359894	0.143897776327556	-0.294508516203785	-0.515082451953225	-0.0098465917337395	0.0212671986280473
"AV175719..development.and.differentiation.enhancing.factor.1"	-0.0888103038597604	-0.283502475178085	-0.240351997520632	-0.111906924073481	-0.00821957849749252	-0.0379402615008728
"NA..NA"	0.670354893591587	0.639438910442072	0.140672575340803	-0.212186838630061	-0.00128231466904694	0.0849197794537617
"AB024713..mannose.P.dolichol.utilization.defect.1"	-0.104893918497924	-0.0131811413057717	0.338556467144571	-0.0896604652336309	0.0116108788934910	-0.0104354368260741
"AI841311..microtubule.associated.proteins.1A.1B.light.chain.3"	0.0618341173738094	0.581507890301201	0.7807194902942	0.258952413657270	0.0282142234368652	0.0760322743792719
"AF109905..G6C.protein"	-0.290432188940986	-0.0972613562109527	0.158110328612379	0.289394237637052	0.00599857592910614	-0.0266610189692378
"U41736..ancient.ubiquitous.protein.1"	-0.0150408309535622	0.18458307738143	0.114988783103404	0.0072514278043677	0.00350807536731082	0.0189610289176926
"AI173038..chromatin.assembly.factor.1..subunit.B..p60."	0.0280972426440555	0.126700966764239	0.399671165367654	-0.184950693619031	0.0123124648652884	0.0068276264619837
"AI837318..ABC.transporter.ABCF2"	-0.180233049149999	0.0855375460065694	0.177011005542937	0.00846735692279027	0.00548692056126382	-0.00376851302268111
"D29678..Cell.division.protein.kinase.5..Sserine.threonine.protein.kinase.PSSALRE."	-0.168539790148393	0.0148991266306280	0.332927902205452	0.119762058214507	0.0116331729727703	-0.00932662339640583
"AI853294..hypothetical.protein.FLJ14299"	-0.0246350541512322	0.377490019766500	-0.204074203992856	0.203673692988338	-0.00427280174835944	0.0610270990289494
"AI854550.."	0.0630523794861513	0.274200258223198	0.388080653228391	0.172066693087901	0.0125860325529771	0.0305633151322595
"AW121745.."	0.0091680033725707	0.113191772904045	-0.331218946677888	-0.345875933747125	-0.0106717806770014	0.0209662675400046
"AI844175..mitochondrial.ribosomal.protein.S11"	0.116700697261209	0.269114890158289	0.421488536612954	-0.155910886610630	0.0126123272548736	0.0270177518598414
"AI850244.."	0.143526221979989	-0.0283401734443372	-0.301445889868432	-0.253782930323644	-0.0113499154125182	0.00202873155764026
"AB025198..Alpha..1.6..fucosyltransferase.FUT8..N.Acetyl.beta.D.glucosaminide."	-0.196240541549487	-0.310087304878335	-0.244354385840227	-0.0550612161581761	-0.0077684344321299	-0.0442086164425648
"AI836641.."	0.0647329606050969	-0.327048082654360	-0.715086696697282	-0.397563587254026	-0.0242798367760714	-0.0295742766396214
"AI881987..peroxisomal.biogenesis.factor.14"	-0.336504378015832	-0.435032315432195	-0.0717469392645434	-0.108860957055281	-0.00214830925961083	-0.0705246868451248
"U49853..Protein.tyrosine.phosphatase.X79568"	-0.0399798943936074	0.0527729082545884	0.0585957555795023	0.157043405093405	0.00127276322039033	0.000176504856660193
"AI155285.."	-0.114299510394885	-0.255034698562867	-0.325654943668165	-0.180150805689192	-0.0107688172242967	-0.0331695842738315
"AA615161..uncharacterized.hematopoietic.stem.progenitor.cells.protein.MDS032"	-0.0432081901416602	0.108201489656636	0.451809868039920	0.109639916186943	0.0145750876262434	0.00249153297406650
"AI853855..NADH.dehydrogenase..ubiquinone..1.alpha.subcomplex..8..19kD..PGIV."	0.00291998371381101	0.208323263355904	0.435863268018516	0.106775292734710	0.0144480741995866	0.0197327705566318
"Z14249..Mitogen.activated.protein.kinase.3..MAPK3...ERK1...P44."	-0.118900459812875	0.0289044107464989	0.220915605877089	0.111169360297169	0.0082412851814436	-0.00161130427804897
"M32459.."	0.194451037919686	0.134955169683662	0.581936056558486	0.09505948948796	0.0189094300261989	0.0171305590939053
"AI847490..hypothetical.protein.FLJ10597"	-0.148871705908776	-0.151986718190543	-0.248421189075233	-0.0867829241704095	-0.0075417986549679	-0.0200537941056436
"AI838550.."	0.0223516930979742	0.134671349861510	0.187061425474064	-0.0279444817142427	0.00559169145277727	0.0122353273742874
"X53451..Glutathione.S.transferase.pi..GSTP1."	-0.0568576313530796	0.086575985343125	0.268173583701661	0.0530789077048837	0.00826173864706374	0.000602279721085127
"M60523..inhibitor.of.DNA.binding.3..dominant.negative.helix.loop.helix.protein"	-0.142370032475144	0.0711876766184367	0.617673816890001	0.425220718506846	0.0220195396588241	-0.000316096224356355
"AI842492..mel.transforming.oncogene..derived.from.cell.line.NK14...RAB8.homolog"	-0.111263620490818	-0.00322264800825076	0.0475146906166606	-0.272269341925926	0.001609232363588	-0.00705979520057904
"AW122643..hqp0256.protein"	-0.159495752851555	0.0620679687810735	0.294895393019260	-0.126931054100477	0.00949812651944685	-0.00675304827105108
"Y15798..G.protein.coupled.receptor.kinase.6..GRK6."	-0.197200455764946	-0.0370050462948619	0.0113547737954817	0.250375221517184	-0.000232501082905235	-0.0186781113738048
"AI606891.."	0.0475942343417141	0.0371652971857414	-0.179831048050029	-0.127543320213278	-0.00683595807634085	0.00552175057900338
"AW121088..CGI.120.protein"	0.117996338229114	0.311720835628041	0.212476781578850	-0.0420302282310568	0.0059649305632377	0.0368449081582311
"AA799042..60S.ribosomal.protein.L30.isolog"	-0.0772647188808794	0.28570187622975	0.138252551111137	-0.0379694352452	0.00406309860772632	0.0267038409481219
"AA920621..mutL..E..coli..homolog.1..colon.cancer..nonpolyposis.type.2."	-0.260015633429817	-0.181332108801103	0.199514664676106	-0.237258486634334	0.00689146591157925	-0.0384433574303619
"AI844511.."	-0.108636727276480	0.00870206221222132	0.229178304451617	0.0270257889715175	0.00824946057213135	-0.0050042471645971
"AI846319..homolog.of.yeast.MOG1"	-0.0642104258601822	0.213026126179489	0.455256668813027	-0.00384335933428889	0.0151298994895936	0.0165275781315987
"AW124874..Homo.sapiens..Similar.to.RIKEN.cDNA.2510039O18.gene..clone.IMAGE.3835289..mRNA..partial.cds."	0.152567913785989	0.347710683510059	0.143844220368056	-0.609277934505973	0.00439219417532281	0.0477309391716345
"U84903..mitochondrial.ribosomal.protein.L23"	0.0630295233212233	0.294984700569024	0.337887287870992	0.16795033939341	0.0104579931870013	0.0315715031080043
"D87896..GPx.4.phospholipid.hydroperoxide.glutathione"	-0.104655901289564	0.0414654100304193	0.450322686291667	0.179113729819113	0.0159461204664978	-0.00211220308854195
"AI595382.."	-0.076239604262071	-0.0672640454323786	-0.285681574629200	-0.357519653633888	-0.0101396423452737	-0.0117413449996867
"AI847298.."	0.285134939928772	0.480553237550286	-0.642263088171745	-0.577597031875119	-0.0209504571757957	0.0866214661191589
"AA796989.."	-0.0238029889974253	-0.0290873808036734	0.191794389267571	0.134545611880398	0.00601159759749499	-0.00945765761387048
"D87902..ADP.ribosylation.factor.5"	0.0411106879551794	0.138753369778004	0.0477203782291681	0.0430115863520799	0.000923213434522558	0.0155659358460038
"AI429868..ligatin"	-0.0500418115164363	0.139732930091738	0.371688950483547	0.0493179198161518	0.0116277190474410	0.00575917312660411
"AW124633..Nek1.related.protein.kinase..NRPK...geneseqp."	-0.0437382489076524	-0.259965427518398	-0.554023291606701	-0.405052734419135	-0.0190592789165804	-0.0301448892750121
"AW125618..H.sapiens.gene.from.PAC.426I6..similar.to.syntaxin.7."	-0.0499273687697194	-0.213262211055562	-0.429503529098433	-0.297182074618784	-0.0137175910754724	-0.0204451722887966
"AI841771..homolog.of.yeast.MAF1"	0.114112951148597	0.281304404633271	0.108208575147716	0.279981102388439	0.00401017329982030	0.0418424361032021
"X78304..signal.recognition.particle.9kD"	-0.0158401336998306	0.197329217410419	0.373103821676276	-0.043373659472084	0.0137154694731608	0.0249563007160765
"AI849911..melanoma.associated.antigen.recognised.by.cytotoxic.T.lymphocytes"	-0.0976232234544334	0.135319778733313	0.535132852831154	0.105790556534243	0.0173665107092255	0.00179709779209756
"AW120722..MAP.kinase.activated.protein.kinase.2..MAPKAPK.2."	-0.0737110137058244	0.0366768646314694	-0.0567773035452388	-0.00274483152251917	-0.00173982080027791	0.00203935164845786
"AI836322.."	0.671558940574607	0.808010312897915	0.0133160373985049	-0.326755729777499	-0.00248585592640356	0.122860206305523
"AW121031..nucleolar.protein.family.A..member.2..H.ACA.small.nucleolar.RNPs."	-0.00719283434559544	0.146674215660084	0.504830233997607	-0.0708975683197105	0.0146097121548432	-8.49462133114907e-05
"AB017189.."	-0.130014733564724	0.0654204544866054	0.0551469293104269	0.177814883989831	0.000522089028523761	-0.00633121354600156
"D67067..cleft.lip.and.palate.associated.transmembrane.protein.1"	-0.200929642543475	-0.105317597723515	-0.00742042976113304	-0.112816999850917	-1.35374794710507e-05	-0.022925849974357
"U60312..dynactin.1..p150..Glued..Drosophila..homolog."	-0.177258440038296	-0.0420440682625417	-0.0475123961020508	-0.0925660167023606	-0.00143213819934360	-0.0136036420967460
"AI849611.."	-0.138906654624453	-0.0306071104271141	0.444917774012585	-0.0716146462290865	0.0147138176496032	-0.0181384706055023
"AI843795..6.phosphogluconolactonase"	-0.0939164633035942	0.150857664942067	0.332951348319059	0.265516753553765	0.010955032400465	0.0083347419394811
"AJ002307..synaptogyrin.2"	-0.217426071598095	-0.0727272824941363	0.151499390014551	-0.0936761211606423	0.00466273273158974	-0.0250442671436625
"AI841493..protein.phosphatase.2A..regulatory.subunit.B..PR.53."	-0.205167807478359	0.00430368230436895	0.0368036847048508	-0.0304412540294128	0.00229394356989663	-0.00596735315009105
"AI850365..ubiquitin.conjugating.enzyme.E2M..homologous.to.yeast.UBC12."	-0.180956388669832	0.05553606542426	0.258979111752485	0.185684182220776	0.00907471815656846	-0.00440560644669947
"L11163..acyl.Coenzyme.A.dehydrogenase..C.2.to.C.3.short.chain"	-0.229807120281467	-0.0709067842316101	0.352780794748134	0.250368243467874	0.0120383208287263	-0.0249372102514917
"AF042799..suppressor.of.white.apricot.homolog.2"	-0.055534559507243	-0.0322437645050546	0.177744896475595	0.0104200581547841	0.00569363877531441	-0.0106594706551473
"D42124..v.maf.musculoaponeurotic.fibrosarcoma..avian..oncogene.family..protein.K"	-0.0173467782060368	0.236142105639712	0.0950208285507598	0.153249210853457	0.00341498487256783	0.0283767391497065
"U88624..85.kDa.calcium.independent.phospholipase.A2"	-0.0447718992479385	-0.114128640359287	-0.0208201195294958	-0.259482528845497	-0.00123541352509932	-0.0190887722269156
"AW124355..syntaxin.6"	-0.0630889833760589	0.0360115640294952	-0.165433797481311	-0.412769793788011	-0.00444398019242362	0.0085979850891032
"L12140..amino.terminal.enhancer.of.split"	0.0143604510029463	0.33079092481679	0.0279577258592356	0.27132474797434	0.00153943768148411	0.0446184654079960
"Z17804..catenin..cadherin.associated.protein...delta.1"	-0.182120722315743	-0.362089205919506	-0.344407827225601	-0.397907079671633	-0.0116912237422014	-0.0514614864514877
"AW122692..hypothetical.protein.MGC4276.similar.to.CG8198"	0.256975602576353	0.439124072493757	-0.061517350454704	-0.573572801624926	-0.00200812228642932	0.069894733326115
"AI844732..thyroid.hormone.receptor.coactivating.protein"	-0.310672125489983	-0.354965298102769	-0.591341683077453	-0.112093499988360	-0.0168077161033129	-0.038777115076239
"AV122577..Calmodulin"	0.132204191481648	0.171199034439041	-0.154792123659117	0.0919883707991268	-0.00476599573940559	0.0326826016792281
"AB024427..ring.finger.protein.11"	0.252439561309978	0.269903075120049	-0.447256209854167	-0.628075012513242	-0.0136254198734017	0.0600306679410166
"X52574..Mov10..Moloney.leukemia.virus.10..mouse..homolog"	-0.144067453479754	-0.110223638686213	0.142703071058647	0.134019062252787	0.00550700801807167	-0.0198840455840946
"AI850186..CGI.65.protein"	0.218587859096395	0.426479573385193	0.163772752186614	-0.510978056858619	0.00563019343326949	0.0637619613735963
"D13546..polymerase..DNA.directed...alpha..70kD."	-0.0845255723800189	0.0867062605207617	0.326295895003504	-0.0273329494226229	0.0105066505816274	-0.000171301722291875
"AW048291.."	-0.0297741720302888	-0.0426483246314943	0.198108576556603	-0.0589536165454627	0.00668415544801233	-0.00926103221754367
"X65687..RAC.alpha.serine.threonine.kinase..Protein.kinase.B."	-0.191377296775930	0.056962802022928	0.069579018787931	-0.0982609963782636	0.00147147441329023	-0.00863349916654661
"AI849180..integral.membrane.protein.3"	-0.199564655552059	-0.0085375533581015	0.141440171787504	0.109149093627201	0.00576090245328893	-0.00879294035905303
"AW212479..PDGFA.associated.protein.1"	0.0371076192583125	0.213160378260757	0.318616941223389	-0.097675696520889	0.00887177088025083	0.0155190708153529
"AW122039..coronin..actin.binding.protein..1A"	-0.208121737605855	-0.0247917277177807	0.364245554030345	-0.0264609394472305	0.0127950303609929	-0.0162920673293960
"AB025943..ras.homolog.gene.family..member.G..rho.G."	-0.105344501463082	-0.0989909678589254	-0.212902556695987	-0.262764947626772	-0.00735433344166347	-0.0165028987120456
"AI842603.."	0.229746132296073	0.763483455211522	0.404888075195133	1.11940715763794	0.0130375912507099	0.0999007998302778
"D26091..minichromosome.maintenance.deficient..S..cerevisiae..7"	-0.181252084736631	0.192877538381548	0.436028689635644	-0.058697869733792	0.0149421953067286	0.0100850361078745
"AF073523..RAD1..S..pombe..homolog"	-0.203836059997420	-0.202121047029249	-0.682698301509933	-0.693101618021387	-0.0238296231125302	-0.0324059924167854
"AI846851..Farnesyl.pyrophosphate..FPP..synthetase"	0.0825447298794296	0.267654196768917	0.55542856098608	0.466014773134542	0.0186277656955660	0.0308410535642306
"AW060236.."	0.00810677548508856	0.0648703433973428	-0.0580876935959971	-0.304960344587789	-0.00163823333136900	0.0108020859574300
"AI854108..cleavage.stimulation.factor..3.pre.RNA..subunit.1..50kD"	-0.240499955369751	-0.163583722476386	-0.202281223196569	-0.397380362991369	-0.00665661956767775	-0.0304315130849395
"AW049156..DKFZP566J153.protein"	-0.0621710748487971	0.100817770738369	0.138547169980321	-0.0339299881629917	0.00421395317207329	0.00521562937980442
"AI854725..PL6.protein"	0.0123085816719201	0.0258761038344919	-0.406607515111415	-0.347641177866829	-0.0125968690087503	0.0142266821727450
"Z67748..Spermidine.synthase..SRM...Putrescine.aminopropyltransferase."	-0.538259890369383	-0.486018126117833	0.101876534613164	-0.23978141913533	0.000559004677861576	-0.105708111703506
"AC002397..C10_HUMAN....PUTATIVE.C10.PROTEIN."	-0.126488586157514	-0.0569325601679945	0.115245799297427	-0.0287590718919371	0.00409126955881292	-0.0143960837149888
"AV248951.."	0.185612774418651	0.0830906725753855	-0.206325062561222	0.314818454404223	-0.00746815018908032	0.0204617150007647
"AJ250723..MLL.septin.like.fusion"	-0.308167318967138	-0.161169857161561	0.0418324353503681	0.111529568951361	0.000606562375853577	-0.0415531617098968
"D10630..ZF38_HUMAN....ZINC.FINGER.PROTEIN.ZFP.38..NY.REN.21.ANTIGEN...FRAGMENT.."	0.105611790638796	0.503427928671541	0.166878078097266	-0.915667490054676	0.00727551957812644	0.0747467720566976
"AF031128..peroxisomal.membrane.protein.3..35kD..Zellweger.syndrome."	-0.162982301746396	-0.0112263080604642	-0.0552758661670248	-0.630950888458463	-0.00175347351421051	-0.009184787251166
"M23568..TPA.regulated.locus"	0.160038716306794	0.250499867004603	-0.487033554923285	-0.512283197031837	-0.0159994660290505	0.0478457360577908
"M72414..microtubule.associated.protein.4"	-0.0931591649148869	-0.0481158259695337	-0.0450925003519504	0.359363840270971	-0.000677299681083488	-0.00639892867030223
"AJ010483..C.terminal.binding.protein.1"	-0.183203496841297	0.257206201238214	0.144890320321016	0.145910064651007	0.00509117529762056	0.0212408401076741
"AI852581.."	-0.263832503696891	-0.0782234726578357	0.218093950770867	-0.0394782677620549	0.00699434711890528	-0.0286418855124132
"AI852414.."	-0.165225162371975	0.00794721297625062	0.233265625653848	-0.0222133481283576	0.00836390014407805	-0.00838295655111208
"AW122326..zinc.finger.protein.ANC_2H01"	-0.0291416582229429	0.0132144840646926	-0.514163901646928	-0.47869488549866	-0.0171289245497808	0.00712211780672856
"U43076..CDC37..cell.division.cycle.37..S..cerevisiae..homolog."	-0.212928773077716	0.0220766234401191	0.299385402993034	0.242088205647143	0.0107161000062692	-0.00942087275282038
"AV246189.."	0.0636715402635703	-0.00373390412513823	-0.317847375696181	-0.109427111523096	-0.0109073378148297	0.00583906724980297
"U58885..SH3.domain.GRB2.like.1"	0.0255432815558416	0.158905745355341	-0.0160764952298580	-0.147436728316086	-0.000749863552260946	0.0203472546782312
"AI841192..hypothetical.protein.MGC11275"	-0.128119298974373	-0.0144326079548139	0.276800574617672	-0.0804859053052617	0.00957573835655209	-0.0109105105429257
"AW123810..Human.putative.protein.B2.mRNA..partial.cds."	-0.0612225121839618	-0.107736459477844	-0.212214945624378	-0.0746503454766626	-0.00697470201666972	-0.0133922898591400
"AW120644.."	0.114122388903150	0.296922649713698	0.244224942895211	0.0711031230142497	0.00790641987421663	0.0387518984424572
"X78683..B.cell.associated.protein"	-0.0288030521006078	0.26481672587461	0.526260907392633	-0.210153547384506	0.0135913272826788	0.00451236276401964
"AW049122..ribonuclease.HI..large.subunit"	0.0640881290363759	0.195220757592529	0.287208753562123	0.010767082489068	0.00817853248189518	0.0169639499074427
"J04761..ubiquitin.like.4"	-0.0717054971633242	0.122289113757554	0.288981995464517	0.133938551032935	0.00969448978192509	0.00762530883777587
"X14309..Neutral.and.basic.amino.acid.transporter.homologue..4F2.heavy.chain.antigen."	-0.288947407088759	0.0224948416680396	0.364365778667154	-0.199826426539955	0.0129098778439013	-0.0143112135721175
"U27106..adaptor.related.protein.complex.2..mu.1.subunit"	-0.0626022673391297	0.134777839909633	-0.00580449611650069	0.265666548078177	0.000792094992296529	0.0183148243805108
"U91513..ninjurin.1"	-0.0985342490985218	0.0511699692893689	0.187319167047601	-0.040776638242449	0.00703343690390608	0.00230548266572018
"AF035645..Protein.tyrosine.phosphatase.PRL.3"	-0.0263549746780067	0.218657895327472	0.30443309161089	-0.0241065224978007	0.00794088380130682	0.0106175440045718
"AW125168..hypothetical.protein.384D8_6"	-0.049450904459579	0.377903486791537	0.296961514911441	0.286796590177027	0.0112685928603429	0.0470808721104234
"D10715..developmentally.regulated.GTP.binding.protein.1"	0.070335318147946	0.290264282737952	0.298836015503634	-0.0413165804175505	0.00783469991776069	0.0253409866881312
"Z11574..SOS1_HUMAN....SON.OF.SEVENLESS.PROTEIN.HOMOLOG.1..SOS.1.."	-0.0252995588414354	-0.164144721524843	-0.236934976951374	-0.050384579589907	-0.00785674819668197	-0.0183853054088638
"AA657044..AHNK_HUMAN....NEUROBLAST.DIFFERENTIATION.ASSOCIATED.PROTEIN.AHNAK..DESMOYOKIN...FRAGMENTS.."	-0.127633899721287	-0.0776826182029281	-0.08512975314123	0.578544135675591	-0.00188089486147275	-0.0107810960489716
"AB009653..lysophospholipase.II"	-0.0619503748596402	-0.0563055137729584	0.0698530819256473	0.0541630147858978	0.00151718287147222	-0.0154208873060900
"Y16258..basigin..OK.blood.group."	0.132892891261049	0.490405643694905	0.0535539360654127	0.440370923485391	0.00176911202972962	0.0675721112093398
"AW120733..myeloid.leukemia.factor.2"	-0.143125402165968	0.0608158705876155	0.195774821143139	0.0656572652626806	0.0079942399927722	0.00431237375503823
"AW045278..hypothetical.protein.FLJ20561"	-0.0109114323601816	0.0945199795839648	0.113722192448340	0.224766257196992	0.00336917706863678	0.00751158336455819
"AW121826.."	-0.0575308822460043	-0.206155865049972	-0.338605971671499	-0.172689305332181	-0.0113146686936799	-0.0243449872160132
"AW048812..likely.ortholog.of.mouse.Hes6.neuronal.differentiation.gene"	0.153739273362758	0.415566602501089	0.112340861849229	0.0341481314839907	0.0030657756928259	0.055299124321843
"M32459...1"	-0.0179953571056403	0.190183527628459	0.774365222295029	0.626513146348037	0.0283177759478032	0.0245665599831051
"AI846545..phosphoserine.phosphatase"	-0.216358321795787	0.0264075760907629	0.664506039490752	-0.0419505772056942	0.0229128449403037	-0.0139364531217459
"AW120781..ADME..Glutathione.S.transferase.homologue.5483256CD1..incyte."	-0.087480192253712	0.052567269322623	0.324137207581020	0.184379251735291	0.00876778726162192	-0.0128543187807825
"AW123834..adaptor.related.protein.complex.1..gamma.1.subunit"	-0.144601582862574	-0.238938412513791	-0.259933041811923	-0.339932420136602	-0.00790876339261512	-0.0304031211333558
"AI846243.."	-0.183807409061061	-0.0974092194550082	-0.0782742091428255	-0.113659545786313	-0.00149218808893388	-0.0156307284976514
"AW124920..mitochondrial.ribosomal.protein.L16"	0.395569990482236	0.772314514318866	0.111724001503232	-0.229007140709563	0.000269326405263417	0.0992374647065518
"AW121314..NTF2.related.export.protein.1"	0.155345278885248	0.16466280879591	-0.602578069612687	-0.435922595948136	-0.0209429268499609	0.0330440507318944
"AI852524..Putative.nuclear.protein..BCON3."	0.0603451675113058	0.178636020753256	0.0939534913663562	-0.254665283583312	0.00400197734444842	0.0286152105852662
"AV327032.."	0.165256244113703	0.0451548219526203	-0.111767698950237	-0.000463936796572779	-0.00426141926204149	0.0135953836764462
"X05021..ribosomal.protein.L27a"	-0.00217183193927041	0.0715445189720503	0.401627455189071	0.128319164715866	0.0120438522132314	-0.00339733602613001
"AW047583.."	0.256680097691278	0.824592706333919	0.45532376821752	0.189899909232465	0.0163415249967250	0.116383512374248
"AF043249..DNA.segment.on.chromosome.19..unique..1177.expressed.sequence"	-0.231560533255867	-0.048189782642611	0.089654343746374	-0.0176868738967547	0.00314227248325987	-0.0192287551701042
"AF036535..5..AMP.activated.protein.kinase.gamma.1.subunit"	-0.0297230001369783	0.050015491967558	0.0562987988489058	-0.112994387763884	0.00256446720390566	0.00724254872994849
"D49956..nudix..nucleoside.diphosphate.linked.moiety.X..type.motif.1"	-0.172959045937758	-0.00131770872565168	0.379235235311666	-0.0422250529607262	0.0122194914049617	-0.0169889214873848
